transaction_id,timestamp,account_id,merchant,category,amount,country,channel
T004323,2025-04-05 16:29:00,A0177,BestBuy,Electronics,337.27,GB,online
T001671,2025-05-15 14:44:00,A0036,Netflix,Subscription,204.01,US,atm
T004805,2025-01-10 07:13:00,A0045,Delta Airlines,Travel,340.1,US,atm
T000173,2025-04-12 11:12:00,A0016,Walmart,Retail,379.86,US,online
T003025,2025-02-01 17:35:00,A0198,Netflix,Subscription,63.66,US,online
T003252,2025-01-09 21:06:00,A0020,Delta Airlines,Travel,399.67,US,atm
T001996,2025-05-16 19:44:00,A0117,BestBuy,Electronics,328.98,US,online
T000226,2025-04-07 09:10:00,A0153,Starbucks,Food,333.38,DE,in_store
T000595,2025-03-05 14:22:00,A0170,Marriott,Travel,272.14,US,in_store
T000232,2025-01-22 19:10:00,A0073,Uber,Travel,182.48,US,in_store
T001032,2025-02-19 19:40:00,A0132,Starbucks,Food,307.05,US,in_store
T004874,2025-01-17 18:37:00,A0086,Shell,Fuel,104.21,US,online
T001245,2025-05-31 09:47:00,A0017,Walmart,Retail,55.34,US,in_store
T004789,2025-02-08 07:02:00,A0011,Apple,Electronics,49.85,US,online
T001958,2025-03-13 08:47:00,A0142,Shell,Fuel,294.67,US,in_store
T000328,2025-03-07 20:00:00,A0102,BestBuy,Electronics,91.07,US,online
T000580,2025-02-20 16:12:00,A0128,Uber,Travel,333.44,US,atm
T003138,2025-03-06 15:13:00,A0157,Walmart,Retail,116.15,US,online
T002729,2025-02-20 07:01:00,A0030,Delta Airlines,Travel,176.86,US,atm
T001405,2025-01-19 15:46:00,A0101,Uber,Travel,116.53,US,mobile
T001318,2025-04-16 19:35:00,A0127,Walmart,Retail,398.15,US,online
T000238,2025-03-15 10:19:00,A0029,Walmart,Retail,23.86,US,mobile
T002675,2025-04-20 19:20:00,A0188,Marriott,Travel,342.28,US,atm
T001198,2025-03-18 11:42:00,A0090,BestBuy,Electronics,231.24,US,mobile
T004218,2025-05-31 13:44:00,A0167,Marriott,Travel,125.81,US,mobile
T004847,2025-02-18 10:29:00,A0024,Delta Airlines,Travel,308.1,US,mobile
T003465,2025-03-23 09:42:00,A0122,Costco,Retail,253.67,US,atm
T002050,2025-03-07 08:40:00,A0098,Target,Retail,173.23,US,mobile
T001214,2025-03-13 17:05:00,A0189,Starbucks,Food,284.35,US,atm
T000623,2025-01-13 21:24:00,A0178,Apple,Electronics,169.54,US,atm
T004696,2025-04-29 13:17:00,A0106,Amazon,Retail,335.46,US,in_store
T002333,2025-05-27 12:23:00,A0100,Apple,Electronics,13.1,US,mobile
T002235,2025-01-08 14:38:00,A0116,Marriott,Travel,270.38,DE,mobile
T000675,2025-02-23 16:10:00,A0123,Marriott,Travel,334.18,US,in_store
T001442,2025-01-23 11:26:00,A0079,Netflix,Subscription,338.87,US,online
T000122,2025-02-08 21:17:00,A0166,Starbucks,Food,33.21,US,atm
T002999,2025-03-25 17:33:00,A0095,Marriott,Travel,393.71,US,online
T001934,2025-02-15 14:32:00,A0062,Marriott,Travel,48.91,US,atm
T004429,2025-05-17 15:13:00,A0035,Uber,Travel,312.74,US,in_store
T002370,2025-04-06 20:30:00,A0088,Uber,Travel,232.93,US,atm
T003412,2025-02-17 15:33:00,A0116,Uber,Travel,398.83,US,mobile
T003633,2025-05-03 11:23:00,A0122,BestBuy,Electronics,115.01,US,online
T001366,2025-04-09 13:45:00,A0165,Delta Airlines,Travel,389.79,US,in_store
T004176,2025-03-03 16:22:00,A0109,Apple,Electronics,47.09,DE,mobile
T001255,2025-03-02 08:49:00,A0134,Delta Airlines,Travel,249.73,GB,online
T001325,2025-05-17 18:25:00,A0032,Starbucks,Food,35.65,GB,online
T000900,2025-03-30 08:37:00,A0112,Amazon,Retail,246.54,US,mobile
T000239,2025-01-29 20:57:00,A0017,Target,Retail,240.71,US,in_store
T001131,2025-03-08 09:45:00,A0121,Target,Retail,177.39,US,online
T000655,2025-05-26 12:51:00,A0145,Netflix,Subscription,383.67,US,online
T001801,2025-05-22 08:41:00,A0197,Amazon,Retail,209.87,US,in_store
T001555,2025-01-27 11:24:00,A0040,Starbucks,Food,230.2,US,in_store
T001427,2025-04-19 08:35:00,A0033,Uber,Travel,107.97,US,in_store
T004670,2025-02-09 11:32:00,A0178,Target,Retail,288.47,US,in_store
T004755,2025-03-25 19:55:00,A0065,Marriott,Travel,46.11,US,online
T004231,2025-01-17 12:26:00,A0169,Uber,Travel,8.19,US,atm
T001926,2025-04-26 09:59:00,A0074,Starbucks,Food,163.02,US,atm
T004586,2025-01-01 14:27:00,A0003,Walmart,Retail,128.5,US,in_store
T001639,2025-04-14 09:38:00,A0049,Uber,Travel,214.18,US,mobile
T004992,2025-02-23 13:51:00,A0191,Costco,Retail,96.54,US,online
T001974,2025-03-09 14:59:00,A0059,Uber,Travel,151.46,US,atm
T004436,2025-02-14 20:21:00,A0132,Starbucks,Food,379.69,US,mobile
T000288,2025-02-06 10:38:00,A0194,Costco,Retail,163.55,US,online
T002580,2025-02-19 20:39:00,A0172,Netflix,Subscription,330.31,US,online
T002601,2025-02-19 11:33:00,A0027,Apple,Electronics,72.79,US,atm
T001497,2025-05-07 09:29:00,A0024,Starbucks,Food,327.16,US,in_store
T002329,2025-02-22 12:09:00,A0156,BestBuy,Electronics,35.56,US,mobile
T004893,2025-02-12 10:47:00,A0188,Starbucks,Food,367.6,US,mobile
T003226,2025-05-16 15:12:00,A0077,Marriott,Travel,245.33,US,online
T002432,2025-03-08 20:24:00,A0179,Starbucks,Food,115.86,US,online
T001381,2025-02-01 20:33:00,A0155,Uber,Travel,380.67,CA,in_store
T000448,2025-01-29 10:31:00,A0099,Marriott,Travel,239.6,US,online
T002400,2025-02-05 10:32:00,A0011,Delta Airlines,Travel,200.67,US,in_store
T000250,2025-05-08 18:31:00,A0048,Netflix,Subscription,370.1,US,atm
T000553,2025-01-28 14:04:00,A0077,Netflix,Subscription,395.4,US,atm
T000688,2025-05-20 13:16:00,A0154,Shell,Fuel,7.16,MX,online
T003946,2025-04-02 17:15:00,A0031,Delta Airlines,Travel,74.56,US,mobile
T001499,2025-04-11 17:38:00,A0046,Shell,Fuel,32.43,US,mobile
T004402,2025-03-25 11:46:00,A0093,Delta Airlines,Travel,109.01,US,in_store
T003622,2025-02-10 16:44:00,A0083,Netflix,Subscription,40.76,US,atm
T001700,2025-05-27 15:12:00,A0035,Shell,Fuel,104.74,US,atm
T004103,2025-03-22 10:09:00,A0133,Amazon,Retail,344.97,US,mobile
T000519,2025-01-14 12:00:00,A0040,Apple,Electronics,39.61,US,mobile
T004320,2025-02-26 11:34:00,A0151,Delta Airlines,Travel,41.22,US,online
T003776,2025-04-25 15:03:00,A0116,Starbucks,Food,96.69,US,atm
T001244,2025-05-22 10:42:00,A0044,BestBuy,Electronics,228.45,US,in_store
T002864,2025-04-09 16:11:00,A0076,Walmart,Retail,43.15,US,in_store
T002599,2025-01-28 21:09:00,A0137,Target,Retail,297.66,US,in_store
T002805,2025-01-18 13:01:00,A0157,Walmart,Retail,36.23,US,online
T004082,2025-04-23 08:57:00,A0032,Apple,Electronics,135.22,US,in_store
T003323,2025-05-23 17:23:00,A0024,BestBuy,Electronics,107.36,US,in_store
T003110,2025-04-08 20:12:00,A0152,Shell,Fuel,297.31,US,in_store
T000693,2025-03-20 16:22:00,A0065,BestBuy,Electronics,162.26,US,online
T003168,2025-01-20 15:12:00,A0071,Delta Airlines,Travel,321.78,US,online
T005087,2025-05-29 10:02:00,A0193,Target,Retail,91.06,US,online
T002585,2025-05-07 14:28:00,A0005,Delta Airlines,Travel,116.19,US,online
T003212,2025-03-25 20:42:00,A0105,Shell,Fuel,371.0,GB,in_store
T004830,2025-05-23 17:23:00,A0035,Shell,Fuel,393.28,US,atm
T004318,2025-05-22 13:21:00,A0044,Netflix,Subscription,324.02,US,mobile
T001981,2025-04-10 18:58:00,A0012,BestBuy,Electronics,197.38,US,mobile
T003925,2025-05-22 12:22:00,A0085,Target,Retail,314.78,US,atm
T003632,2025-01-05 12:14:00,A0038,Delta Airlines,Travel,362.47,US,online
T003801,2025-05-22 10:57:00,A0109,Apple,Electronics,197.85,US,online
T002889,2025-03-07 15:48:00,A0113,Shell,Fuel,138.27,US,mobile
T001512,2025-03-19 16:52:00,A0171,Uber,Travel,142.61,US,atm
T001562,2025-04-19 11:16:00,A0195,Marriott,Travel,74.56,US,online
T002133,2025-02-11 09:35:00,A0143,Netflix,Subscription,27.4,US,online
T003687,2025-03-27 16:20:00,A0009,Starbucks,Food,251.44,US,in_store
T004261,2025-03-14 18:13:00,A0053,Netflix,Subscription,246.23,US,mobile
T004850,2025-01-23 19:50:00,A0128,Target,Retail,123.97,US,online
T000691,2025-04-19 16:23:00,A0138,Delta Airlines,Travel,113.85,US,mobile
T003453,2025-01-16 08:39:00,A0089,BestBuy,Electronics,94.37,US,atm
T000802,2025-01-19 11:49:00,A0063,Apple,Electronics,132.75,US,online
T002514,2025-02-01 21:35:00,A0136,Costco,Retail,296.71,US,atm
T000733,2025-05-27 13:54:00,A0108,Walmart,Retail,36.25,US,in_store
T002885,2025-05-01 19:07:00,A0072,Apple,Electronics,335.35,US,in_store
T001184,2025-04-16 21:26:00,A0110,Target,Retail,380.98,US,atm
T003534,2025-01-07 18:54:00,A0103,Netflix,Subscription,320.53,US,atm
T003268,2025-01-25 10:45:00,A0065,Amazon,Retail,243.99,US,online
T004651,2025-01-05 10:10:00,A0099,Apple,Electronics,304.84,US,atm
T001748,2025-04-06 20:52:00,A0147,Marriott,Travel,169.31,US,mobile
T001077,2025-01-26 19:31:00,A0147,Walmart,Retail,277.89,US,atm
T001169,2025-03-01 15:14:00,A0113,Delta Airlines,Travel,364.08,US,mobile
T001898,2025-01-13 14:18:00,A0112,Amazon,Retail,53.01,US,mobile
T001998,2025-03-24 13:09:00,A0058,Uber,Travel,342.95,US,atm
T002707,2025-04-08 20:50:00,A0185,Walmart,Retail,325.13,DE,online
T003313,2025-01-16 07:01:00,A0001,Costco,Retail,210.0,US,atm
T001965,2025-03-14 17:19:00,A0132,Uber,Travel,347.57,US,atm
T003977,2025-05-05 09:17:00,A0037,Netflix,Subscription,377.51,US,in_store
T005030,2025-04-17 10:02:00,A0036,Walmart,Retail,530.65,US,online
T004366,2025-05-18 18:19:00,A0110,Marriott,Travel,377.14,US,mobile
T004890,2025-05-18 15:56:00,A0045,Starbucks,Food,397.45,US,atm
T000102,2025-02-16 14:13:00,A0084,Netflix,Subscription,320.14,US,atm
T004304,2025-02-17 14:27:00,A0148,Uber,Travel,342.87,US,atm
T004037,2025-04-27 13:18:00,A0104,Amazon,Retail,244.87,CA,mobile
T003963,2025-05-21 07:26:00,A0123,Marriott,Travel,34.3,CA,online
T002418,2025-02-01 20:59:00,A0040,Amazon,Retail,381.67,US,atm
T002423,2025-03-31 07:21:00,A0123,Apple,Electronics,318.1,US,online
T004352,2025-02-02 21:59:00,A0166,Starbucks,Food,338.12,US,online
T004237,2025-04-08 18:24:00,A0123,Apple,Electronics,235.32,US,in_store
T002581,2025-04-07 15:03:00,A0017,Delta Airlines,Travel,261.07,US,atm
T001642,2025-04-11 08:14:00,A0101,BestBuy,Electronics,330.51,US,atm
T004968,2025-03-15 21:44:00,A0076,Costco,Retail,278.93,US,in_store
T004835,2025-01-15 11:14:00,A0074,Shell,Fuel,172.74,US,atm
T000128,2025-04-15 12:20:00,A0090,Marriott,Travel,46.32,US,atm
T001870,2025-02-05 14:37:00,A0122,Netflix,Subscription,152.05,US,online
T004452,2025-03-02 19:29:00,A0140,Apple,Electronics,62.03,US,atm
T000789,2025-05-11 15:36:00,A0142,Delta Airlines,Travel,66.11,US,mobile
T003194,2025-01-21 09:18:00,A0126,Netflix,Subscription,292.82,US,online
T003980,2025-03-13 20:51:00,A0043,Delta Airlines,Travel,118.75,US,online
T003019,2025-02-09 12:35:00,A0065,Marriott,Travel,343.94,US,in_store
T002232,2025-02-08 15:00:00,A0055,Marriott,Travel,298.98,US,atm
T002199,2025-03-16 09:15:00,A0156,Costco,Retail,377.62,US,mobile
T000911,2025-01-21 09:46:00,A0177,BestBuy,Electronics,212.93,CA,atm
T001538,2025-03-10 08:36:00,A0062,Delta Airlines,Travel,22.73,US,online
T004472,2025-05-29 07:59:00,A0145,Shell,Fuel,138.86,GB,mobile
T001762,2025-05-10 09:36:00,A0108,Target,Retail,254.89,DE,in_store
T002773,2025-01-19 10:53:00,A0077,Walmart,Retail,236.67,CA,in_store
T004885,2025-03-18 12:39:00,A0082,Costco,Retail,135.88,US,mobile
T004777,2025-05-03 15:19:00,A0097,Shell,Fuel,396.44,US,online
T000583,2025-01-24 19:32:00,A0039,Walmart,Retail,290.81,US,atm
T003377,2025-04-30 16:48:00,A0036,Amazon,Retail,287.45,US,online
T000512,2025-01-01 07:24:00,A0185,Target,Retail,294.37,US,mobile
T001360,2025-01-10 21:07:00,A0105,Apple,Electronics,373.19,US,in_store
T000296,2025-04-18 09:26:00,A0081,BestBuy,Electronics,85.54,US,mobile
T004981,2025-04-23 09:34:00,A0095,Walmart,Retail,284.16,US,in_store
T001425,2025-01-26 17:52:00,A0177,Amazon,Retail,98.65,US,in_store
T004809,2025-04-07 19:41:00,A0148,Delta Airlines,Travel,62.95,US,atm
T001276,2025-05-22 10:11:00,A0087,Shell,Fuel,13.49,US,online
T000798,2025-03-16 19:25:00,A0111,Starbucks,Food,57.21,US,mobile
T001625,2025-04-28 08:08:00,A0150,Netflix,Subscription,345.45,CA,mobile
T000514,2025-04-26 08:51:00,A0042,Amazon,Retail,121.49,US,atm
T002373,2025-03-18 14:46:00,A0131,Apple,Electronics,25.26,US,atm
T000700,2025-01-09 19:38:00,A0050,Costco,Retail,208.75,US,in_store
T000473,2025-05-06 07:09:00,A0108,BestBuy,Electronics,115.53,US,in_store
T004246,2025-03-26 12:01:00,A0142,Target,Retail,111.25,US,online
T002767,2025-03-10 14:32:00,A0007,Uber,Travel,64.92,US,online
T002846,2025-04-15 20:37:00,A0080,Netflix,Subscription,333.66,US,online
T002194,2025-04-04 07:27:00,A0103,Marriott,Travel,362.62,US,in_store
T002672,2025-01-17 14:43:00,A0045,Shell,Fuel,83.34,US,in_store
T004653,2025-01-23 17:53:00,A0062,Amazon,Retail,37.08,US,mobile
T002706,2025-02-02 07:53:00,A0097,Delta Airlines,Travel,81.49,US,atm
T000853,2025-01-24 19:19:00,A0010,Netflix,Subscription,150.58,US,online
T000582,2025-03-02 07:00:00,A0085,Marriott,Travel,40.16,US,mobile
T002905,2025-03-23 08:21:00,A0021,Shell,Fuel,345.82,US,atm
T003870,2025-04-10 08:10:00,A0027,Netflix,Subscription,315.18,US,online
T000685,2025-04-18 12:55:00,A0134,Amazon,Retail,280.57,US,in_store
T003468,2025-05-17 21:17:00,A0169,Netflix,Subscription,350.45,US,online
T002236,2025-02-17 08:02:00,A0053,Apple,Electronics,322.83,MX,in_store
T004766,2025-01-27 15:49:00,A0132,Uber,Travel,311.5,US,mobile
T000384,2025-01-28 09:19:00,A0118,Amazon,Retail,379.79,US,mobile
T000788,2025-01-02 11:14:00,A0078,Shell,Fuel,343.01,US,atm
T000331,2025-04-08 14:55:00,A0096,Apple,Electronics,153.38,US,in_store
T003035,2025-03-20 08:12:00,A0039,Delta Airlines,Travel,101.24,US,mobile
T002136,2025-05-25 07:52:00,A0001,Apple,Electronics,308.63,US,in_store
T003800,2025-05-31 15:02:00,A0069,Walmart,Retail,360.36,US,mobile
T001724,2025-04-24 18:19:00,A0057,Netflix,Subscription,313.18,US,in_store
T000587,2025-04-23 16:17:00,A0092,BestBuy,Electronics,41.72,US,in_store
T003580,2025-04-09 13:25:00,A0003,Walmart,Retail,386.77,US,mobile
T002468,2025-05-25 16:22:00,A0172,Walmart,Retail,155.07,US,in_store
T003812,2025-01-01 11:30:00,A0147,Shell,Fuel,382.9,US,atm
T004973,2025-02-12 19:48:00,A0133,Shell,Fuel,174.2,US,in_store
T004994,2025-01-08 19:45:00,A0067,Delta Airlines,Travel,231.57,US,atm
T003501,2025-02-20 19:26:00,A0053,Walmart,Retail,9.91,US,atm
T002307,2025-04-16 11:16:00,A0133,Delta Airlines,Travel,172.42,US,in_store
T000811,2025-02-21 19:44:00,A0073,Delta Airlines,Travel,112.16,US,online
T003185,2025-03-01 11:58:00,A0013,Uber,Travel,124.69,US,in_store
T000939,2025-01-28 21:28:00,A0056,BestBuy,Electronics,107.3,US,online
T002518,2025-05-27 17:42:00,A0134,Marriott,Travel,293.57,US,atm
T002548,2025-01-25 08:47:00,A0133,Starbucks,Food,173.47,US,online
T003990,2025-05-16 09:05:00,A0059,Uber,Travel,183.85,US,in_store
T000077,2025-04-24 16:52:00,A0194,BestBuy,Electronics,357.35,US,mobile
T003917,2025-01-07 21:19:00,A0019,Walmart,Retail,250.71,US,atm
T001331,2025-01-25 19:53:00,A0057,Marriott,Travel,71.31,US,online
T003973,2025-05-22 10:51:00,A0169,Marriott,Travel,201.29,US,online
T000413,2025-02-12 14:18:00,A0143,Starbucks,Food,78.9,US,online
T002701,2025-02-20 21:39:00,A0064,BestBuy,Electronics,293.22,US,atm
T001257,2025-01-17 19:08:00,A0081,Amazon,Retail,368.05,US,online
T000861,2025-03-27 12:35:00,A0012,Marriott,Travel,88.87,US,in_store
T002874,2025-01-15 08:31:00,A0002,Costco,Retail,262.52,US,in_store
T003227,2025-01-04 21:21:00,A0119,Delta Airlines,Travel,214.0,US,atm
T001515,2025-05-28 13:46:00,A0029,Uber,Travel,62.14,US,in_store
T001006,2025-03-02 08:02:00,A0042,Netflix,Subscription,231.94,US,atm
T000638,2025-02-24 20:43:00,A0172,Apple,Electronics,335.09,US,mobile
T000878,2025-02-23 12:12:00,A0164,Shell,Fuel,118.19,US,atm
T002159,2025-01-25 19:02:00,A0114,Starbucks,Food,352.69,US,mobile
T004841,2025-02-14 07:05:00,A0181,Amazon,Retail,395.95,US,mobile
T002492,2025-05-17 20:07:00,A0189,Costco,Retail,194.33,US,in_store
T000438,2025-02-27 15:43:00,A0152,Target,Retail,8.67,US,atm
T003606,2025-02-17 19:18:00,A0077,Uber,Travel,113.65,US,atm
T000470,2025-05-20 19:50:00,A0188,Shell,Fuel,64.47,US,online
T003214,2025-05-03 10:18:00,A0109,Uber,Travel,348.4,US,online
T003334,2025-03-17 08:10:00,A0003,Delta Airlines,Travel,42.41,DE,in_store
T003704,2025-05-10 18:31:00,A0192,Walmart,Retail,339.66,MX,in_store
T004743,2025-03-19 10:22:00,A0163,Uber,Travel,297.37,US,atm
T001067,2025-03-19 21:45:00,A0143,Starbucks,Food,199.13,US,atm
T001942,2025-01-25 12:41:00,A0068,BestBuy,Electronics,34.26,US,mobile
T001994,2025-01-19 19:43:00,A0193,Apple,Electronics,328.01,US,mobile
T002763,2025-05-05 11:43:00,A0046,BestBuy,Electronics,223.52,US,atm
T002348,2025-04-12 15:34:00,A0174,BestBuy,Electronics,164.54,US,mobile
T004428,2025-05-15 16:26:00,A0181,Amazon,Retail,198.17,US,in_store
T000277,2025-02-22 12:38:00,A0119,Starbucks,Food,128.47,US,atm
T003467,2025-04-25 19:49:00,A0031,Shell,Fuel,15.45,US,in_store
T000435,2025-04-03 11:05:00,A0168,Netflix,Subscription,267.48,US,in_store
T001090,2025-05-24 13:27:00,A0125,Marriott,Travel,362.73,US,in_store
T002474,2025-01-03 21:37:00,A0066,Apple,Electronics,52.51,US,mobile
T004387,2025-03-10 21:47:00,A0125,Apple,Electronics,255.03,US,mobile
T001116,2025-05-15 13:49:00,A0004,Target,Retail,331.77,US,online
T003992,2025-03-11 12:04:00,A0146,BestBuy,Electronics,369.4,US,mobile
T004374,2025-05-07 13:16:00,A0158,Netflix,Subscription,93.49,US,mobile
T001330,2025-04-18 07:00:00,A0005,Netflix,Subscription,329.11,US,online
T001292,2025-05-12 15:41:00,A0129,Walmart,Retail,315.42,US,online
T000020,2025-04-27 07:46:00,A0041,BestBuy,Electronics,109.04,US,in_store
T001887,2025-02-15 19:15:00,A0057,Netflix,Subscription,148.1,US,online
T001547,2025-01-04 09:49:00,A0025,Uber,Travel,221.12,US,mobile
T001667,2025-04-13 21:06:00,A0109,Uber,Travel,368.48,US,atm
T002274,2025-04-08 07:31:00,A0007,Walmart,Retail,192.57,US,online
T000818,2025-03-13 10:09:00,A0143,Netflix,Subscription,359.38,US,in_store
T000808,2025-02-23 18:34:00,A0085,Shell,Fuel,85.5,US,atm
T004286,2025-01-06 20:30:00,A0039,Apple,Electronics,189.56,US,atm
T004229,2025-03-13 10:51:00,A0041,Netflix,Subscription,7.89,US,atm
T001711,2025-02-22 15:52:00,A0036,BestBuy,Electronics,135.2,CA,online
T003117,2025-02-17 14:58:00,A0069,Target,Retail,192.3,US,in_store
T003077,2025-04-26 18:37:00,A0170,Apple,Electronics,204.25,US,mobile
T004279,2025-02-26 20:07:00,A0115,Target,Retail,124.07,US,mobile
T001559,2025-05-02 08:17:00,A0055,Target,Retail,20.12,US,mobile
T000771,2025-04-04 14:00:00,A0139,Marriott,Travel,204.85,GB,in_store
T003074,2025-02-22 11:56:00,A0013,Starbucks,Food,80.25,US,in_store
T004009,2025-01-04 08:59:00,A0160,Apple,Electronics,208.95,US,mobile
T000206,2025-04-03 08:27:00,A0177,Walmart,Retail,101.11,US,mobile
T000647,2025-05-22 20:35:00,A0003,Starbucks,Food,53.68,US,mobile
T001882,2025-05-03 09:22:00,A0002,Walmart,Retail,190.97,US,mobile
T000577,2025-03-06 14:44:00,A0141,Starbucks,Food,86.17,US,online
T003941,2025-02-06 16:50:00,A0057,Netflix,Subscription,271.88,US,atm
T002360,2025-02-07 18:45:00,A0026,Costco,Retail,111.5,US,in_store
T002130,2025-03-29 20:16:00,A0040,Starbucks,Food,143.3,US,online
T001354,2025-02-09 20:50:00,A0195,Target,Retail,12.83,US,mobile
T003851,2025-01-21 09:41:00,A0122,Target,Retail,346.05,US,mobile
T000314,2025-05-26 17:48:00,A0076,Shell,Fuel,74.32,US,mobile
T002964,2025-03-15 19:48:00,A0149,Uber,Travel,123.7,US,mobile
T003564,2025-02-25 12:51:00,A0069,Delta Airlines,Travel,155.69,US,in_store
T004028,2025-01-03 17:29:00,A0033,Shell,Fuel,224.45,US,in_store
T004513,2025-05-01 16:33:00,A0139,Target,Retail,67.99,US,mobile
T002495,2025-05-18 08:16:00,A0135,Uber,Travel,136.17,US,in_store
T001237,2025-04-11 15:05:00,A0196,Marriott,Travel,262.25,US,online
T002355,2025-05-05 13:29:00,A0065,BestBuy,Electronics,188.76,US,mobile
T003592,2025-03-25 20:42:00,A0165,Apple,Electronics,122.36,MX,in_store
T000515,2025-01-19 12:10:00,A0027,Apple,Electronics,68.56,US,online
T000304,2025-03-11 09:06:00,A0144,Delta Airlines,Travel,297.65,US,in_store
T003487,2025-05-31 19:16:00,A0049,Starbucks,Food,260.22,US,in_store
T001232,2025-01-23 13:44:00,A0077,Walmart,Retail,333.05,CA,atm
T003614,2025-04-26 11:17:00,A0083,BestBuy,Electronics,321.3,US,atm
T000324,2025-05-21 21:32:00,A0016,Shell,Fuel,231.22,US,in_store
T004442,2025-04-06 18:13:00,A0097,Starbucks,Food,153.04,US,atm
T002832,2025-01-16 11:20:00,A0196,Target,Retail,233.62,US,mobile
T001976,2025-04-17 07:48:00,A0196,Apple,Electronics,26.85,US,atm
T003826,2025-02-17 10:03:00,A0014,Starbucks,Food,383.78,US,atm
T004406,2025-01-29 12:13:00,A0077,Netflix,Subscription,239.53,US,online
T003242,2025-04-08 19:25:00,A0053,Starbucks,Food,366.43,US,in_store
T004684,2025-03-25 13:04:00,A0022,Apple,Electronics,32.81,US,mobile
T001800,2025-01-06 19:24:00,A0185,Walmart,Retail,313.27,US,atm
T001135,2025-01-20 10:49:00,A0107,Target,Retail,272.38,US,online
T005105,2025-01-09 04:00:00,A0184,Uber,Travel,978.14,RU,online
T000034,2025-03-05 10:12:00,A0028,Costco,Retail,182.2,US,in_store
T003550,2025-05-18 08:26:00,A0120,Target,Retail,203.29,US,mobile
T001768,2025-04-26 18:53:00,A0105,Apple,Electronics,119.27,US,in_store
T002092,2025-01-23 08:25:00,A0085,Delta Airlines,Travel,281.87,US,mobile
T004555,2025-03-10 09:58:00,A0134,Delta Airlines,Travel,319.89,US,atm
T001805,2025-03-19 07:14:00,A0073,Marriott,Travel,310.1,US,online
T002549,2025-01-15 15:56:00,A0050,Shell,Fuel,147.72,US,online
T004572,2025-05-02 21:16:00,A0076,Amazon,Retail,255.25,US,atm
T002669,2025-02-09 20:36:00,A0098,Amazon,Retail,133.55,US,online
T000523,2025-01-12 11:28:00,A0115,Target,Retail,109.04,US,online
